,0,1,2,3,4,5,6,7,8,9,10
15609,1,0,0,0,0,0,0,0,0,0,0
15610,1,0,0,0,0,0,0,0,0,0,0
15611,1,0,0,0,0,0,0,0,0,1,0
15612,1,0,0,0,0,0,0,0,0,1,0
15613,1,0,0,0,0,0,0,0,0,1,0
15614,1,0,0,0,0,0,0,0,0,1,0
15615,1,0,0,0,0,0,0,0,0,1,0
15616,1,0,0,0,0,0,0,0,0,1,0
15617,1,0,0,0,0,0,0,0,0,1,0
15618,1,0,0,0,0,0,0,0,0,1,0
15619,1,0,0,0,0,0,0,0,0,1,0
15620,1,0,0,0,0,0,0,0,0,1,0
15621,1,0,0,0,0,0,0,0,0,1,0
15622,1,0,0,0,0,0,0,0,0,1,0
15623,1,0,0,0,0,0,0,0,0,1,0
15624,1,0,0,0,0,0,0,0,0,1,0
15625,1,0,0,0,0,0,0,0,0,1,0
15626,1,0,0,0,0,0,0,0,0,1,0
15627,1,0,0,0,0,0,0,0,0,1,0
15628,1,0,0,0,0,0,0,0,0,1,0
15629,1,0,0,0,0,0,0,0,0,1,0
15630,1,0,0,0,0,0,0,0,0,1,0
15631,1,0,0,0,0,0,0,0,0,1,0
15632,1,0,0,0,0,0,0,0,0,1,0
15633,1,0,0,0,0,0,0,0,0,1,0
15634,1,0,0,0,0,0,0,0,0,0,0
15635,1,0,0,0,0,0,0,0,0,1,0
15636,1,0,0,0,0,0,0,0,0,1,0
15637,1,0,0,0,0,0,0,0,0,1,0
15638,1,0,0,0,0,0,0,0,0,1,0
15639,1,0,0,0,0,0,0,0,0,1,0
15640,1,0,0,0,0,0,0,0,0,1,0
15641,1,0,0,0,0,0,0,0,0,0,0
15642,1,0,0,0,0,0,0,0,0,0,0
15643,1,0,0,0,0,0,0,0,0,1,0
15644,1,0,0,0,0,0,0,0,0,1,0
15645,1,0,0,0,0,0,0,0,0,1,0
15646,1,0,0,0,0,0,0,0,0,1,0
15647,1,0,0,0,0,0,0,0,0,1,0
15648,1,0,0,0,0,0,0,0,0,1,0
15649,1,0,0,0,0,0,0,0,0,1,0
15650,1,0,0,0,0,0,0,0,0,1,0
15651,1,0,0,0,0,0,0,0,0,1,0
15652,1,0,0,0,0,0,0,0,0,0,0
15653,1,0,0,0,0,0,0,0,0,1,0
15654,1,0,0,0,0,0,0,0,0,1,0
15655,1,0,0,0,0,0,0,0,0,1,0
15656,1,0,0,0,0,0,0,0,0,1,0
15657,1,0,0,0,0,0,0,0,0,1,0
15658,1,0,0,0,0,0,0,0,0,1,0
15659,1,0,0,0,0,0,0,0,0,1,0
15660,1,0,0,0,0,0,0,0,0,1,0
15661,1,0,0,0,0,0,0,0,0,1,0
15662,1,0,0,0,0,0,0,0,0,1,0
15663,1,0,0,0,0,0,0,0,0,1,0
15664,1,0,0,0,0,0,0,0,0,1,0
15665,1,0,0,0,0,0,0,0,0,1,0
15666,1,0,0,0,0,0,0,0,0,1,0
15667,1,0,0,0,0,0,0,0,0,1,0
15668,1,0,0,0,0,0,0,0,0,1,0
15669,1,0,0,0,0,0,0,0,0,1,0
15670,1,0,0,0,0,0,0,0,0,1,0
15671,1,0,0,0,0,0,0,0,0,1,0
15672,1,0,0,0,0,0,0,0,0,1,0
15673,1,0,0,0,0,0,0,0,0,1,0
15674,1,0,0,0,0,0,0,0,0,1,0
15675,1,0,0,0,0,0,0,0,0,1,0
15676,1,0,0,0,0,0,0,0,0,1,0
15677,1,0,0,0,0,0,0,0,0,1,0
15678,1,0,0,0,0,0,0,0,0,0,0
15679,1,0,0,0,0,0,0,0,0,1,0
15680,1,0,0,0,0,0,0,0,0,1,0
15681,1,0,0,0,0,0,0,0,0,1,0
15682,1,0,0,0,0,0,0,0,0,0,0
15683,1,0,0,0,0,0,0,0,0,0,0
15684,1,0,0,0,0,0,0,0,0,1,0
15685,1,0,0,0,0,0,0,0,0,1,0
15686,1,0,0,0,0,0,0,0,0,0,0
15687,1,0,0,0,0,0,0,0,0,0,0
15688,1,0,0,0,0,0,0,0,0,0,0
15689,1,0,0,0,0,0,0,0,0,1,0
15690,1,0,0,0,0,0,0,0,0,1,0
15691,1,0,0,0,0,0,0,0,0,1,0
15692,1,0,0,0,0,0,0,0,0,1,0
15693,1,0,0,0,0,0,0,0,0,1,0
15694,1,0,0,0,0,0,0,0,0,1,0
15695,1,0,0,0,0,0,0,0,0,1,0
15696,1,0,0,0,0,0,0,0,0,1,0
15697,1,0,0,0,0,0,0,0,0,1,0
15698,1,0,0,0,0,0,0,0,0,1,0
15699,1,0,0,0,0,0,0,0,0,1,0
15700,1,0,0,0,0,0,0,0,0,1,0
15701,1,0,0,0,0,0,0,0,0,1,0
15702,1,0,0,0,0,0,0,0,0,1,0
15703,1,0,0,0,0,0,0,0,0,1,0
15704,1,0,0,0,0,0,0,0,0,1,0
15705,1,0,0,0,0,0,0,0,0,0,0
15706,1,0,0,0,0,0,0,0,0,1,0
15707,1,0,0,0,0,0,0,0,0,1,0
15708,1,0,0,0,0,0,0,0,0,1,0
15709,1,0,0,0,0,0,0,0,0,1,0
15710,1,0,0,0,0,0,0,0,0,1,0
15711,1,0,0,0,0,0,0,0,0,1,0
15712,1,0,0,0,0,0,0,0,0,1,0
15713,1,0,0,0,0,0,0,0,0,1,0
15714,1,0,0,0,0,0,0,0,0,1,0
15715,1,0,0,0,0,0,0,0,0,1,0
15716,1,0,0,0,0,0,0,0,0,1,0
15717,1,0,0,0,0,0,0,0,0,0,0
15718,1,0,0,0,0,0,0,0,0,0,0
15719,1,0,0,0,0,0,0,0,0,0,0
15720,1,0,0,0,0,0,0,0,0,0,0
15721,1,0,0,0,0,0,0,0,0,1,0
15722,1,0,0,0,0,0,0,0,0,1,0
15723,1,0,0,0,0,0,0,0,0,1,0
15724,1,0,0,0,0,0,0,0,0,1,0
15725,1,0,0,0,0,0,0,0,0,1,0
15726,1,0,0,0,0,0,0,0,0,1,0
15727,1,0,0,0,0,0,0,0,0,1,0
15728,1,0,0,0,0,0,0,0,0,1,0
15729,1,0,0,0,0,0,0,0,0,1,0
15730,1,0,0,0,0,0,0,0,0,1,0
15731,1,0,0,0,0,0,0,0,0,1,0
15732,1,0,0,0,0,0,0,0,0,1,0
15733,1,0,0,0,0,0,0,0,0,1,0
15734,1,0,0,0,0,0,0,0,0,1,0
15735,1,0,0,0,0,0,0,0,0,1,0
15736,1,0,0,0,0,0,0,0,0,1,0
15737,1,0,0,0,0,0,0,0,0,0,0
15738,1,0,0,0,0,0,0,0,0,1,0
15739,1,0,0,0,0,0,0,0,0,1,0
15740,1,0,0,0,0,0,0,0,0,1,0
15741,1,0,0,0,0,0,0,0,0,1,0
15742,1,0,0,0,0,0,0,0,0,1,0
15743,1,0,0,0,0,0,0,0,0,1,0
15744,1,0,0,0,0,0,0,0,0,1,0
15745,1,0,0,0,0,0,0,0,0,1,0
15746,1,0,0,0,0,0,0,0,0,0,0
15747,1,0,0,0,0,0,0,0,0,0,0
15748,1,0,0,0,0,0,0,0,0,0,0
15749,1,0,0,0,0,0,0,0,0,1,0
15750,1,0,0,0,0,0,0,0,0,1,0
15751,1,0,0,0,0,0,0,0,0,1,0
15752,1,0,0,0,0,0,0,0,0,1,0
15753,1,0,0,0,0,0,0,0,0,1,0
15754,1,0,0,0,0,0,0,0,0,1,0
15755,1,0,0,0,0,0,0,0,0,1,0
15756,1,0,0,0,0,0,0,0,0,1,0
15757,1,0,0,0,0,0,0,0,0,1,0
15758,1,0,0,0,0,0,0,0,0,1,0
15759,1,0,0,0,0,0,0,0,0,1,0
15760,1,0,0,0,0,0,0,0,0,1,0
15761,1,0,0,0,0,0,0,0,0,1,0
15762,1,0,0,0,0,0,0,0,0,1,0
15763,1,0,0,0,0,0,0,0,0,1,0
15764,1,0,0,0,0,0,0,0,0,1,0
15765,1,0,0,0,0,0,0,0,0,1,0
15766,1,0,0,0,0,0,0,0,0,1,0
15767,1,0,0,0,0,0,0,0,0,1,0
15768,1,0,0,0,0,0,0,0,0,1,0
15769,1,0,0,0,0,0,0,0,0,1,0
15770,1,0,0,0,0,0,0,0,0,0,0
15771,1,0,0,0,0,0,0,0,0,0,0
15772,1,0,0,0,0,0,0,0,0,0,0
15773,1,0,0,0,0,0,0,0,0,0,0
15774,1,0,0,0,0,0,0,0,0,0,0
15775,1,0,0,0,0,0,0,0,0,0,0
15776,1,0,0,0,0,0,0,0,0,0,0
15777,1,0,0,0,0,0,0,0,0,1,0
15778,0,0,0,0,0,0,0,0,0,1,0
15779,1,0,0,0,0,0,0,0,0,1,0
15780,1,0,0,0,0,0,0,0,0,1,0
15781,1,0,0,0,0,0,0,0,0,1,0
15782,1,0,0,0,0,0,0,0,0,1,0
15783,0,0,0,0,0,0,0,0,0,0,0
15784,1,0,0,0,0,0,0,0,0,0,0
15785,0,0,0,0,0,0,0,0,0,0,0
15786,0,0,0,0,0,0,0,0,0,0,0
15787,1,0,0,0,0,0,0,0,0,1,0
15788,1,0,0,0,0,0,0,0,0,1,0
15789,1,0,0,0,0,0,0,0,0,1,0
15790,1,0,0,0,0,0,0,0,0,1,0
15791,1,0,0,0,0,0,0,0,0,1,0
15792,1,0,0,0,0,0,0,0,0,1,0
15793,1,0,0,0,0,0,0,0,0,1,0
15794,1,0,0,0,0,0,0,0,0,1,0
15795,1,0,0,0,0,0,0,0,0,1,0
15796,1,0,0,0,0,0,0,0,0,1,0
15797,1,0,0,0,0,0,0,0,0,1,0
15798,1,0,0,0,0,0,0,0,0,1,0
15799,1,0,0,0,0,0,0,0,0,1,0
15800,1,0,0,0,0,0,0,0,0,1,0
15801,1,0,0,0,0,0,0,0,0,1,0
15802,1,0,0,0,0,0,0,0,0,0,0
15803,1,0,0,0,0,0,0,0,0,1,0
15804,1,0,0,0,0,0,0,0,0,1,0
15805,1,0,0,0,0,0,0,0,0,1,0
15806,1,0,0,0,0,0,0,0,0,1,0
15807,1,0,0,0,0,0,0,0,0,1,0
15808,1,0,0,0,0,0,0,0,0,1,0
15809,1,0,0,0,0,0,0,0,0,1,0
15810,1,0,0,0,0,0,0,0,0,1,0
15811,1,0,0,0,0,0,0,0,0,1,0
15812,1,0,0,0,0,0,0,0,0,1,0
15813,1,0,0,0,0,0,0,0,0,1,0
15814,1,0,0,0,0,0,0,0,0,1,0
15815,1,0,0,0,0,0,0,0,0,1,0
15816,1,0,0,0,0,0,0,0,0,1,0
15817,1,0,0,0,0,0,0,0,0,1,0
15818,1,0,0,0,0,0,0,0,0,1,0
15819,1,0,0,0,0,0,0,0,0,0,0
15820,1,0,0,0,0,0,0,0,0,1,0
15821,1,0,0,0,0,0,0,0,0,1,0
15822,1,0,0,0,0,0,0,0,0,1,0
15823,1,0,0,0,0,0,0,0,0,1,0
15824,1,0,0,0,0,0,0,0,0,0,0
15825,1,0,0,0,0,0,0,0,0,1,0
15826,1,0,0,0,0,0,0,0,0,1,0
15827,1,0,0,0,0,0,0,0,0,0,0
15828,1,0,0,0,0,0,0,0,0,1,0
15829,1,0,0,0,0,0,0,0,0,1,0
15830,1,0,0,0,0,0,0,0,0,1,0
15831,1,0,0,0,0,0,0,0,0,0,0
15832,1,0,0,0,0,0,0,0,0,1,0
15833,1,0,0,0,0,0,0,0,0,1,0
15834,1,0,0,0,0,0,0,0,0,1,0
15835,1,0,0,0,0,0,0,0,0,1,0
15836,1,0,0,0,0,0,0,0,0,1,0
15837,1,0,0,0,0,0,0,0,0,1,0
15838,1,0,0,0,0,0,0,0,0,1,0
15839,1,0,0,0,0,0,0,0,0,1,0
15840,1,0,0,0,0,0,0,0,0,1,0
15841,1,0,0,0,0,0,0,0,0,1,0
15842,1,0,0,0,0,0,0,0,0,1,0
15843,1,0,0,0,0,0,0,0,0,1,0
15844,1,0,0,0,0,0,0,0,0,1,0
15845,1,0,0,0,0,0,0,0,0,1,0
15846,1,0,0,0,0,0,0,0,0,1,0
15847,1,0,0,0,0,0,0,0,0,1,0
15848,1,0,0,0,0,0,0,0,0,1,0
15849,1,0,0,0,0,0,0,0,0,1,0
15850,1,0,0,0,0,0,0,0,0,1,0
15851,1,0,0,0,0,0,0,0,0,1,0
15852,1,0,0,0,0,0,0,0,0,1,0
15853,1,0,0,0,0,0,0,0,0,1,0
15854,1,0,0,0,0,0,0,0,0,1,0
15855,1,0,0,0,0,0,0,0,0,1,0
15856,1,0,0,0,0,0,0,0,0,0,0
15857,1,0,0,0,0,0,0,0,0,0,0
15858,1,0,0,0,0,0,0,0,0,0,0
15859,1,0,0,0,0,0,0,0,0,0,0
15860,1,0,0,0,0,0,0,0,0,0,0
15861,1,0,0,0,0,0,0,0,0,0,0
15862,1,0,0,0,0,0,0,0,0,1,0
15863,1,0,0,0,0,0,0,0,0,1,0
15864,1,0,0,0,0,0,0,0,0,1,0
15865,1,0,0,0,0,0,0,0,0,1,0
15866,1,0,0,0,0,0,0,0,0,1,0
15867,1,0,0,0,0,0,0,0,0,1,0
15868,1,0,0,0,0,0,0,0,0,1,0
15869,1,0,0,0,0,0,0,0,0,1,0
15870,1,0,0,0,0,0,0,0,0,1,0
15871,1,0,0,0,0,0,0,0,0,1,0
15872,1,0,0,0,0,0,0,0,0,1,0
15873,1,0,0,0,0,0,0,0,0,1,0
15874,1,0,0,0,0,0,0,0,0,1,0
15875,1,0,0,0,0,0,0,0,0,1,0
15876,1,0,0,0,0,0,0,0,0,1,0
15877,1,0,0,0,0,0,0,0,0,1,0
15878,1,0,0,0,0,0,0,0,0,1,0
15879,1,0,0,0,0,0,0,0,0,1,0
15880,1,0,0,0,0,0,0,0,0,1,0
15881,1,0,0,0,0,0,0,0,0,1,0
15882,1,0,0,0,0,0,0,0,0,1,0
15883,1,0,0,0,0,0,0,0,0,1,0
15884,1,0,0,0,0,0,0,0,0,1,0
15885,1,0,0,0,0,0,0,0,0,1,0
15886,1,0,0,0,0,0,0,0,0,1,0
15887,1,0,0,0,0,0,0,0,0,1,0
15888,1,0,0,0,0,0,0,0,0,1,0
15889,1,0,0,0,0,0,0,0,0,1,0
15890,1,0,0,0,0,0,0,0,0,1,0
15891,1,0,0,0,0,0,0,0,0,1,0
15892,1,0,0,0,0,0,0,0,0,1,0
15893,1,0,0,0,0,0,0,0,0,1,0
15894,1,0,0,0,0,0,0,0,0,1,0
15895,1,0,0,0,0,0,0,0,0,1,0
15896,1,0,0,0,0,0,0,0,0,1,0
15897,1,0,0,0,0,0,0,0,0,1,0
15898,1,0,0,0,0,0,0,0,0,1,0
15899,1,0,0,0,0,0,0,0,0,1,0
15900,1,0,0,0,0,0,0,0,0,1,0
15901,1,0,0,0,0,0,0,0,0,0,0
15902,1,0,0,0,0,0,0,0,0,0,0
15903,1,0,0,0,0,0,0,0,0,0,0
15904,1,0,0,0,0,0,0,0,0,1,0
15905,1,0,0,0,0,0,0,0,0,1,0
15906,1,0,0,0,0,0,0,0,0,1,0
15907,1,0,0,0,0,0,0,0,0,1,0
15908,1,0,0,0,0,0,0,0,0,0,0
15909,1,0,0,0,0,0,0,0,0,1,0
15910,1,0,0,0,0,0,0,0,0,1,0
15911,1,0,0,0,0,0,0,0,0,0,0
15912,1,0,0,0,0,0,0,0,0,1,0
15913,0,0,0,0,0,0,0,0,0,0,0
15914,0,0,0,0,0,0,0,0,0,0,0
15915,1,0,0,0,0,0,0,0,0,1,0
15916,0,0,0,0,0,0,0,0,0,0,0
15917,0,0,0,0,0,0,0,0,0,0,0
15918,0,0,0,0,0,0,0,0,0,0,0
15919,0,0,0,0,0,0,0,0,0,0,0
15920,0,0,0,0,0,0,0,0,0,0,0
15921,1,0,0,0,0,0,0,0,0,1,0
15922,1,0,0,0,0,0,0,0,0,1,0
15923,1,0,0,0,0,0,0,0,0,1,0
15924,1,0,0,0,0,0,0,0,0,1,0
15925,1,0,0,0,0,0,0,0,0,1,0
15926,1,0,0,0,0,0,0,0,0,1,0
15927,1,0,0,0,0,0,0,0,0,1,0
15928,1,0,0,0,0,0,0,0,0,1,0
15929,1,0,0,0,0,0,0,0,0,1,0
15930,1,0,0,0,0,0,0,0,0,1,0
15931,1,0,0,0,0,0,0,0,0,1,0
15932,1,0,0,0,0,0,0,0,0,1,0
15933,1,0,0,0,0,0,0,0,0,1,0
15934,1,0,0,0,0,0,0,0,0,1,0
15935,1,0,0,0,0,0,0,0,0,1,0
15936,1,0,0,0,0,0,0,0,0,1,0
15937,1,0,0,0,0,0,0,0,0,0,0
15938,1,0,0,0,0,0,0,0,0,1,0
15939,1,0,0,0,0,0,0,0,0,1,0
15940,1,0,0,0,0,0,0,0,0,1,0
15941,1,0,0,0,0,0,0,0,0,1,0
15942,1,0,0,0,0,0,0,0,0,1,0
15943,1,0,0,0,0,0,0,0,0,1,0
15944,1,0,0,0,0,0,0,0,0,1,0
15945,1,0,0,0,0,0,0,0,0,1,0
15946,1,0,0,0,0,0,0,0,0,1,0
15947,1,0,0,0,0,0,0,0,0,1,0
15948,1,0,0,0,0,0,0,0,0,1,0
15949,1,0,0,0,0,0,0,0,0,1,0
15950,1,0,0,0,0,0,0,0,0,1,0
15951,1,0,0,0,0,0,0,0,0,1,0
15952,1,0,0,0,0,0,0,0,0,1,0
15953,1,0,0,0,0,0,0,0,0,1,0
15954,1,0,0,0,0,0,0,0,0,1,0
15955,1,0,0,0,0,0,0,0,0,0,0
15956,1,0,0,0,0,0,0,0,0,1,0
15957,1,0,0,0,0,0,0,0,0,1,0
15958,1,0,0,0,0,0,0,0,0,1,0
15959,1,0,0,0,0,0,0,0,0,1,0
15960,1,0,0,0,0,0,0,0,0,1,0
15961,1,0,0,0,0,0,0,0,0,1,0
15962,0,0,0,0,0,0,0,0,0,1,0
15963,1,0,0,0,0,0,0,0,0,1,0
15964,1,0,0,0,0,0,0,0,0,1,0
15965,1,0,0,0,0,0,0,0,0,1,0
15966,1,0,0,0,0,0,0,0,0,1,0
15967,1,0,0,0,0,0,0,0,0,1,0
15968,1,0,0,0,0,0,0,0,0,1,0
15969,1,0,0,0,0,0,0,0,0,1,0
15970,1,0,0,0,0,0,0,0,0,1,0
15971,1,0,0,0,0,0,0,0,0,1,0
15972,1,0,0,0,0,0,0,0,0,0,0
15973,1,0,0,0,0,0,0,0,0,1,0
15974,1,0,0,0,0,0,0,0,0,1,0
15975,1,0,0,0,0,0,0,0,0,1,0
15976,1,0,0,0,0,0,0,0,0,1,0
15977,1,0,0,0,0,0,0,0,0,1,0
15978,1,0,0,0,0,0,0,0,0,1,0
15979,1,0,0,0,0,0,0,0,0,1,0
15980,1,0,0,0,0,0,0,0,0,1,0
15981,1,0,0,0,0,0,0,0,0,1,0
15982,1,0,0,0,0,0,0,0,0,1,0
15983,1,0,0,0,0,0,0,0,0,1,0
15984,1,0,0,0,0,0,0,0,0,1,0
15985,1,0,0,0,0,0,0,0,0,1,0
15986,1,0,0,0,0,0,0,0,0,1,0
15987,1,0,0,0,0,0,0,0,0,1,0
15988,1,0,0,0,0,0,0,0,0,1,0
15989,1,0,0,0,0,0,0,0,0,1,0
15990,1,0,0,0,0,0,0,0,0,1,0
15991,1,0,0,0,0,0,0,0,0,1,0
15992,1,0,0,0,0,0,0,0,0,1,0
15993,1,0,0,0,0,0,0,0,0,1,0
15994,1,0,0,0,0,0,0,0,0,1,0
15995,1,0,0,0,0,0,0,0,0,1,0
15996,1,0,0,0,0,0,0,0,0,1,0
15997,1,0,0,0,0,0,0,0,0,1,0
15998,1,0,0,0,0,0,0,0,0,1,0
15999,1,0,0,0,0,0,0,0,0,1,0
16000,1,0,0,0,0,0,0,0,0,1,0
16001,1,0,0,0,0,0,0,0,0,1,0
16002,1,0,0,0,0,0,0,0,0,1,0
16003,1,0,0,0,0,0,0,0,0,1,0
16004,1,0,0,0,0,0,0,0,0,1,0
16005,1,0,0,0,0,0,0,0,0,1,0
16006,1,0,0,0,0,0,0,0,0,0,0
16007,1,0,0,0,0,0,0,0,0,0,0
16008,0,0,0,0,0,0,0,0,0,0,0
16009,1,0,0,0,0,0,0,0,0,1,0
16010,1,0,0,0,0,0,0,0,0,1,0
16011,1,0,0,0,0,0,0,0,0,1,0
16012,1,0,0,0,0,0,0,0,0,1,0
16013,1,0,0,0,0,0,0,0,0,1,0
16014,1,0,0,0,0,0,0,0,0,1,0
16015,1,0,0,0,0,0,0,0,0,0,0
16016,1,0,0,0,0,0,0,0,0,0,0
16017,1,0,0,0,0,0,0,0,0,0,0
16018,1,0,0,0,0,0,0,0,0,1,0
16019,1,0,0,0,0,0,0,0,0,1,0
16020,1,0,0,0,0,0,0,0,0,1,0
16021,1,0,0,0,0,0,0,0,0,1,0
16022,1,0,0,0,0,0,0,0,0,1,0
16023,1,0,0,0,0,0,0,0,0,1,0
16024,1,0,0,0,0,0,0,0,0,1,0
16025,1,0,0,0,0,0,0,0,0,1,0
16026,1,0,0,0,0,0,0,0,0,1,0
16027,1,0,0,0,0,0,0,0,0,1,0
16028,1,0,0,0,0,0,0,0,0,1,0
16029,1,0,0,0,0,0,0,0,0,1,0
16030,1,0,0,0,0,0,0,0,0,1,0
16031,1,0,0,0,0,0,0,0,0,1,0
16032,1,0,0,0,0,0,0,0,0,1,0
16033,1,0,0,0,0,0,0,0,0,1,0
16034,1,0,0,0,0,0,0,0,0,1,0
16035,1,0,0,0,0,0,0,0,0,1,0
16036,0,0,0,0,0,0,0,0,0,0,0
16037,0,0,0,0,0,0,0,0,0,0,0
16038,1,0,0,0,0,0,0,0,0,0,0
16039,1,0,0,0,0,0,0,0,0,0,0
16040,1,0,0,0,0,0,0,0,0,1,0
16041,1,0,0,0,0,0,0,0,0,0,0
16042,1,0,0,0,0,0,0,0,0,1,0
16043,1,0,0,0,0,0,0,0,0,1,0
16044,1,0,0,0,0,0,0,0,0,1,0
16045,1,0,0,0,0,0,0,0,0,1,0
16046,1,0,0,0,0,0,0,0,0,1,0
16047,1,0,0,0,0,0,0,0,0,1,0
16048,1,0,0,0,0,0,0,0,0,1,0
16049,1,0,0,0,0,0,0,0,0,0,0
16050,1,0,0,0,0,0,0,0,0,0,0
16051,1,0,0,0,0,0,0,0,0,1,0
16052,1,0,0,0,0,0,0,0,0,1,0
16053,1,0,0,0,0,0,0,0,0,1,0
16054,1,0,0,0,0,0,0,0,0,1,0
16055,1,0,0,0,0,0,0,0,0,1,0
16056,1,0,0,0,0,0,0,0,0,1,0
16057,1,0,0,0,0,0,0,0,0,1,0
16058,1,0,0,0,0,0,0,0,0,1,0
16059,1,0,0,0,0,0,0,0,0,1,0
16060,1,0,0,0,0,0,0,0,0,1,0
16061,1,0,0,0,0,0,0,0,0,0,0
16062,1,0,0,0,0,0,0,0,0,0,0
16063,1,0,0,0,0,0,0,0,0,0,0
16064,1,0,0,0,0,0,0,0,0,1,0
16065,1,0,0,0,0,0,0,0,0,1,0
16066,1,0,0,0,0,0,0,0,0,1,0
16067,1,0,0,0,0,0,0,0,0,1,0
16068,1,0,0,0,0,0,0,0,0,1,0
16069,1,0,0,0,0,0,0,0,0,1,0
16070,1,0,0,0,0,0,0,0,0,1,0
16071,1,0,0,0,0,0,0,0,0,1,0
16072,1,0,0,0,0,0,0,0,0,1,0
16073,1,0,0,0,0,0,0,0,0,1,0
16074,1,0,0,0,0,0,0,0,0,1,0
16075,1,0,0,0,0,0,0,0,0,1,0
16076,1,0,0,0,0,0,0,0,0,1,0
16077,1,0,0,0,0,0,0,0,0,1,0
16078,1,0,0,0,0,0,0,0,0,1,0
16079,1,0,0,0,0,0,0,0,0,1,0
16080,1,0,0,0,0,0,0,0,0,1,0
16081,1,0,0,0,0,0,0,0,0,0,0
16082,1,0,0,0,0,0,0,0,0,0,0
16083,1,0,0,0,0,0,0,0,0,0,0
16084,1,0,0,0,0,0,0,0,0,1,0
16085,1,0,0,0,0,0,0,0,0,1,0
16086,1,0,0,0,0,0,0,0,0,1,0
16087,1,0,0,0,0,0,0,0,0,1,0
16088,1,0,0,0,0,0,0,0,0,1,0
16089,1,0,0,0,0,0,0,0,0,1,0
16090,1,0,0,0,0,0,0,0,0,1,0
16091,1,0,0,0,0,0,0,0,0,1,0
16092,1,0,0,0,0,0,0,0,0,0,0
16093,1,0,0,0,0,0,0,0,0,0,0
16094,1,0,0,0,0,0,0,0,0,0,0
16095,1,0,0,0,0,0,0,0,0,0,0
16096,1,0,0,0,0,0,0,0,0,0,0
16097,1,0,0,0,0,0,0,0,0,1,0
16098,1,0,0,0,0,0,0,0,0,1,0
16099,1,0,0,0,0,0,0,0,0,1,0
16100,1,0,0,0,0,0,0,0,0,1,0
16101,1,0,0,0,0,0,0,0,0,1,0
16102,1,0,0,0,0,0,0,0,0,0,0
16103,1,0,0,0,0,0,0,0,0,0,0
16104,1,0,0,0,0,0,0,0,0,0,0
16105,1,0,0,0,0,0,0,0,0,1,0
16106,1,0,0,0,0,0,0,0,0,1,0
16107,1,0,0,0,0,0,0,0,0,1,0
16108,1,0,0,0,0,0,0,0,0,1,0
16109,1,0,0,0,0,0,0,0,0,1,0
16110,1,0,0,0,0,0,0,0,0,1,0
16111,1,0,0,0,0,0,0,0,0,0,0
16112,1,0,0,0,0,0,0,0,0,1,0
16113,1,0,0,0,0,0,0,0,0,1,0
16114,1,0,0,0,0,0,0,0,0,0,0
16115,1,0,0,0,0,0,0,0,0,0,0
16116,1,0,0,0,0,0,0,0,0,1,0
16117,1,0,0,0,0,0,0,0,0,1,0
16118,1,0,0,0,0,0,0,0,0,1,0
16119,1,0,0,0,0,0,0,0,0,1,0
16120,1,0,0,0,0,0,0,0,0,1,0
16121,1,0,0,0,0,0,0,0,0,1,0
16122,1,0,0,0,0,0,0,0,0,0,0
16123,1,0,0,0,0,0,0,0,0,0,0
16124,1,0,0,0,0,0,0,0,0,1,0
16125,1,0,0,0,0,0,0,0,0,1,0
16126,1,0,0,0,0,0,0,0,0,1,0
16127,1,0,0,0,0,0,0,0,0,1,0
16128,1,0,0,0,0,0,0,0,0,1,0
16129,1,0,0,0,0,0,0,0,0,1,0
16130,1,0,0,0,0,0,0,0,0,1,0
16131,1,0,0,0,0,0,0,0,0,1,0
16132,1,0,0,0,0,0,0,0,0,1,0
16133,1,0,0,0,0,0,0,0,0,1,0
16134,1,0,0,0,0,0,0,0,0,1,0
16135,1,0,0,0,0,0,0,0,0,0,0
16136,1,0,0,0,0,0,0,0,0,1,0
16137,1,0,0,0,0,0,0,0,0,1,0
16138,1,0,0,0,0,0,0,0,0,1,0
16139,1,0,0,0,0,0,0,0,0,0,0
16140,1,0,0,0,0,0,0,0,0,1,0
16141,1,0,0,0,0,0,0,0,0,1,0
16142,1,0,0,0,0,0,0,0,0,0,0
16143,1,0,0,0,0,0,0,0,0,1,0
16144,1,0,0,0,0,0,0,0,0,1,0
16145,1,0,0,0,0,0,0,0,0,0,0
16146,1,0,0,0,0,0,0,0,0,1,0
16147,1,0,0,0,0,0,0,0,0,0,0
16148,1,0,0,0,0,0,0,0,0,1,0
16149,1,0,0,0,0,0,0,0,0,1,0
16150,1,0,0,0,0,0,0,0,0,0,0
16151,1,0,0,0,0,0,0,0,0,1,0
16152,1,0,0,0,0,0,0,0,0,1,0
16153,1,0,0,0,0,0,0,0,0,1,0
16154,1,0,0,0,0,0,0,0,0,1,0
16155,1,0,0,0,0,0,0,0,0,1,0
16156,1,0,0,0,0,0,0,0,0,1,0
16157,1,0,0,0,0,0,0,0,0,1,0
16158,1,0,0,0,0,0,0,0,0,1,0
16159,1,0,0,0,0,0,0,0,0,1,0
16160,1,0,0,0,0,0,0,0,0,1,0
16161,1,0,0,0,0,0,0,0,0,1,0
16162,1,0,0,0,0,0,0,0,0,1,0
16163,1,0,0,0,0,0,0,0,0,1,0
16164,1,0,0,0,0,0,0,0,0,1,0
16165,1,0,0,0,0,0,0,0,0,1,0
16166,1,0,0,0,0,0,0,0,0,1,0
16167,1,0,0,0,0,0,0,0,0,1,0
